time/total_timesteps,time/episodes,rollout/exploration_rate,rollout/ep_len_mean,time/fps,time/time_elapsed,rollout/ep_rew_mean,train/loss,train/learning_rate,train/n_updates
10766,9200,0.9856453333333333,1.23,23,451,0.25,,,
10885,9300,0.9854866666666666,1.19,23,456,0.26,,,
11002,9400,0.9853306666666666,1.17,23,461,0.18,,,
11120,9500,0.9851733333333332,1.18,23,466,0.2,,,
11236,9600,0.9850186666666667,1.16,23,471,0.18,,,
11353,9700,0.9848626666666667,1.17,23,476,0.2,,,
11472,9800,0.984704,1.19,23,480,0.2,,,
11586,9900,0.9845520000000001,1.14,23,485,0.14,,,
11704,10000,0.9843946666666668,1.18,23,490,0.19,,,
11816,10100,0.9842453333333334,1.12,23,495,0.15,,,
11933,10200,0.9840893333333334,1.17,23,500,0.21,,,
12043,10300,0.9839426666666666,1.1,23,505,0.1,,,
12169,10400,0.9837746666666667,1.26,23,510,0.38,,,
12287,10500,0.9836173333333333,1.18,23,515,0.2,,,
12400,10600,0.9834666666666667,1.13,23,520,0.16,,,
12519,10700,0.9833080000000001,1.19,23,525,0.22,,,
12642,10800,0.983144,1.23,23,530,0.27,,,
12760,10900,0.9829866666666667,1.18,23,535,0.21,,,
12877,11000,0.9828306666666666,1.17,23,540,0.21,,,
12998,11100,0.9826693333333334,1.21,23,544,0.26,,,
13107,11200,0.982524,1.09,23,549,0.09,,,
13226,11300,0.9823653333333333,1.19,23,555,0.23,,,
13350,11400,0.9822,1.24,23,559,0.3,,,
13472,11500,0.9820373333333334,1.22,23,564,0.34,,,
13581,11600,0.981892,1.09,23,569,0.09,,,
13701,11700,0.981732,1.2,23,574,0.22,,,
13823,11800,0.9815693333333333,1.22,23,579,0.25,,,
13937,11900,0.9814173333333334,1.14,23,584,0.16,,,
14053,12000,0.9812626666666666,1.16,23,589,0.18,,,
14167,12100,0.9811106666666667,1.14,23,594,0.19,,,
14286,12200,0.980952,1.19,23,599,0.2,,,
14403,12300,0.980796,1.17,23,604,0.18,,,
14525,12400,0.9806333333333332,1.22,23,609,0.23,,,
14647,12500,0.9804706666666667,1.22,23,614,0.3,,,
14761,12600,0.9803186666666666,1.14,23,619,0.14,,,
14874,12700,0.9801679999999999,1.13,23,624,0.15,,,
14983,12800,0.9800226666666667,1.09,23,629,0.1,,,
15099,12900,0.979868,1.16,23,634,0.17,,,
15218,13000,0.9797093333333333,1.19,23,639,0.21,,,
15336,13100,0.979552,1.18,23,643,0.2,,,
15451,13200,0.9793986666666668,1.15,23,648,0.17,,,
15562,13300,0.9792506666666667,1.11,23,653,0.12,,,
15678,13400,0.979096,1.16,23,658,0.17,,,
15799,13500,0.9789346666666667,1.21,23,663,0.23,,,
15912,13600,0.9787840000000001,1.13,23,668,0.15,,,
16036,13700,0.9786186666666667,1.24,23,673,0.28,,,
16154,13800,0.9784613333333334,1.18,23,678,0.22,,,
16267,13900,0.9783106666666668,1.13,23,683,0.14,,,
16376,14000,0.9781653333333333,1.09,23,688,0.11,,,
16494,14100,0.978008,1.18,23,693,0.2,,,
16615,14200,0.9778466666666668,1.21,23,698,0.24,,,
16726,14300,0.9776986666666667,1.11,23,702,0.12,,,
16846,14400,0.9775386666666668,1.2,23,707,0.23,,,
16963,14500,0.9773826666666667,1.17,23,712,0.18,,,
17080,14600,0.9772266666666667,1.17,23,717,0.18,,,
17193,14700,0.9770760000000001,1.13,23,722,0.15,,,
17310,14800,0.97692,1.17,23,727,0.2,,,
17428,14900,0.9767626666666667,1.18,23,732,0.21,,,
17540,15000,0.9766133333333333,1.12,23,737,0.13,,,
17662,15100,0.9764506666666666,1.22,23,742,0.27,,,
17793,15200,0.9762759999999999,1.31,23,746,0.35,,,
17908,15300,0.9761226666666667,1.15,23,751,0.17,,,
18031,15400,0.9759586666666666,1.23,23,756,0.27,,,
18155,15500,0.9757933333333333,1.24,23,760,0.28,,,
18269,15600,0.9756413333333334,1.14,23,765,0.16,,,
18380,15700,0.9754933333333333,1.11,23,770,0.12,,,
18493,15800,0.9753426666666667,1.13,23,775,0.14,,,
18611,15900,0.9751853333333333,1.18,23,780,0.18,,,
18729,16000,0.975028,1.18,23,785,0.19,,,
18851,16100,0.9748653333333333,1.22,23,790,0.32,,,
18969,16200,0.9747079999999999,1.18,23,795,0.24,,,
19087,16300,0.9745506666666666,1.18,23,800,0.2,,,
19205,16400,0.9743933333333334,1.18,23,805,0.21,,,
19320,16500,0.97424,1.15,23,810,0.17,,,
19443,16600,0.9740759999999999,1.23,23,815,0.24,,,
19565,16700,0.9739133333333334,1.22,23,819,0.27,,,
19678,16800,0.9737626666666666,1.13,23,824,0.14,,,
19789,16900,0.9736146666666667,1.11,23,829,0.11,,,
19903,17000,0.9734626666666666,1.14,23,834,0.17,,,
20019,17100,0.9733080000000001,1.16,23,839,0.18,,,
20138,17200,0.9731493333333334,1.19,23,844,0.24,,,
20249,17300,0.9730013333333334,1.11,23,849,0.12,,,
20365,17400,0.9728466666666666,1.16,23,854,0.2,,,
20479,17500,0.9726946666666667,1.14,23,858,0.2,,,
20591,17600,0.9725453333333334,1.12,23,863,0.14,,,
20705,17700,0.9723933333333332,1.14,23,868,0.17,,,
20829,17800,0.9722280000000001,1.24,23,873,0.31,,,
20942,17900,0.9720773333333332,1.13,23,878,0.15,,,
21059,18000,0.9719213333333334,1.17,23,883,0.19,,,
21169,18100,0.9717746666666667,1.1,23,888,0.12,,,
21288,18200,0.971616,1.19,23,893,0.21,,,
21399,18300,0.971468,1.11,23,897,0.11,,,
21519,18400,0.9713080000000001,1.2,23,902,0.23,,,
21630,18500,0.97116,1.11,23,907,0.12,,,
21748,18600,0.9710026666666667,1.18,23,911,0.2,,,
21870,18700,0.9708399999999999,1.22,23,916,0.29,,,
21986,18800,0.9706853333333334,1.16,23,921,0.19,,,
22097,18900,0.9705373333333334,1.11,23,926,0.11,,,
22217,19000,0.9703773333333334,1.2,23,931,0.22,,,
22325,19100,0.9702333333333333,1.08,23,935,0.09,,,
22443,19200,0.9700759999999999,1.18,23,940,0.2,,,
22562,19300,0.9699173333333333,1.19,23,945,0.22,,,
22678,19400,0.9697626666666668,1.16,23,950,0.18,,,
22803,19500,0.9695959999999999,1.25,23,955,0.31,,,
22922,19600,0.9694373333333333,1.19,23,960,0.22,,,
23030,19700,0.9692933333333333,1.08,23,965,0.08,,,
23147,19800,0.9691373333333333,1.17,23,970,0.2,,,
23268,19900,0.9689760000000001,1.21,23,975,0.23,,,
23387,20000,0.9688173333333334,1.19,23,979,0.25,,,
23507,20100,0.9686573333333333,1.2,23,984,0.22,,,
23621,20200,0.9685053333333333,1.14,23,989,0.16,,,
23732,20300,0.9683573333333333,1.11,23,994,0.12,,,
23844,20400,0.968208,1.12,23,999,0.13,,,
23957,20500,0.9680573333333333,1.13,23,1004,0.17,,,
24065,20600,0.9679133333333334,1.08,23,1009,0.08,,,
24188,20700,0.9677493333333334,1.23,23,1014,0.3,,,
24304,20800,0.9675946666666666,1.16,23,1018,0.16,,,
24422,20900,0.9674373333333333,1.18,23,1023,0.2,,,
24533,21000,0.9672893333333334,1.11,23,1028,0.11,,,
24658,21100,0.9671226666666666,1.25,23,1033,0.31,,,
24778,21200,0.9669626666666666,1.2,23,1038,0.23,,,
24894,21300,0.9668079999999999,1.16,23,1044,0.19,,,
25011,21400,0.9666520000000001,1.17,23,1049,0.19,,,
25124,21500,0.9665013333333334,1.13,23,1054,0.15,,,
25244,21600,0.9663413333333333,1.2,23,1059,0.26,,,
25356,21700,0.9661919999999999,1.12,23,1064,0.13,,,
25474,21800,0.9660346666666666,1.18,23,1069,0.21,,,
25589,21900,0.9658813333333334,1.15,23,1074,0.17,,,
25705,22000,0.9657266666666666,1.16,23,1078,0.21,,,
25824,22100,0.965568,1.19,23,1083,0.24,,,
25945,22200,0.9654066666666667,1.21,23,1088,0.27,,,
26061,22300,0.965252,1.16,23,1093,0.19,,,
26181,22400,0.9650920000000001,1.2,23,1098,0.25,,,
26298,22500,0.964936,1.17,23,1103,0.23,,,
26410,22600,0.9647866666666667,1.12,23,1108,0.15,,,
26534,22700,0.9646213333333333,1.24,23,1113,0.3,,,
26650,22800,0.9644666666666666,1.16,23,1118,0.17,,,
26761,22900,0.9643186666666668,1.11,23,1122,0.11,,,
26878,23000,0.9641626666666667,1.17,23,1127,0.18,,,
27003,23100,0.9639960000000001,1.25,23,1132,0.27,,,
27121,23200,0.9638386666666667,1.18,23,1137,0.2,,,
27238,23300,0.9636826666666667,1.17,23,1142,0.19,,,
27364,23400,0.9635146666666667,1.26,23,1147,0.33,,,
27479,23500,0.9633613333333333,1.15,23,1151,0.2,,,
27598,23600,0.9632026666666667,1.19,23,1156,0.22,,,
27711,23700,0.963052,1.13,23,1161,0.15,,,
27834,23800,0.962888,1.23,23,1166,0.33,,,
27953,23900,0.9627293333333333,1.19,23,1171,0.26,,,
28064,24000,0.9625813333333333,1.11,23,1176,0.12,,,
28186,24100,0.9624186666666668,1.22,23,1180,0.23,,,
28301,24200,0.9622653333333333,1.15,23,1185,0.16,,,
28421,24300,0.9621053333333334,1.2,23,1189,0.29,,,
28532,24400,0.9619573333333333,1.11,23,1194,0.11,,,
28652,24500,0.9617973333333334,1.2,23,1200,0.26,,,
28769,24600,0.9616413333333333,1.17,23,1205,0.18,,,
28884,24700,0.9614879999999999,1.15,23,1209,0.16,,,
28999,24800,0.9613346666666667,1.15,23,1214,0.17,,,
29119,24900,0.9611746666666667,1.2,23,1219,0.22,,,
29238,25000,0.9610160000000001,1.19,23,1224,0.27,,,
29350,25100,0.9608666666666668,1.12,23,1229,0.13,,,
29461,25200,0.9607186666666667,1.11,23,1234,0.12,,,
29581,25300,0.9605586666666666,1.2,23,1239,0.21,,,
29697,25400,0.960404,1.16,23,1243,0.18,,,
29816,25500,0.9602453333333334,1.19,23,1248,0.24,,,
29931,25600,0.960092,1.15,23,1253,0.15,,,
30041,25700,0.9599453333333334,1.1,23,1258,0.1,,,
30148,25800,0.9598026666666666,1.07,23,1262,0.07,,,
30271,25900,0.9596386666666668,1.23,23,1267,0.3,,,
30388,26000,0.9594826666666667,1.17,23,1272,0.18,,,
30502,26100,0.9593306666666668,1.14,23,1277,0.14,,,
30619,26200,0.9591746666666667,1.17,23,1281,0.17,,,
30724,26300,0.9590346666666667,1.05,23,1286,0.05,,,
30851,26400,0.9588653333333332,1.27,23,1291,0.35,,,
30975,26500,0.9586999999999999,1.24,23,1296,0.28,,,
31093,26600,0.9585426666666668,1.18,23,1301,0.22,,,
31209,26700,0.958388,1.16,23,1306,0.18,,,
31326,26800,0.958232,1.17,23,1311,0.18,,,
31442,26900,0.9580773333333332,1.16,23,1315,0.19,,,
31556,27000,0.9579253333333333,1.14,23,1320,0.15,,,
31669,27100,0.9577746666666667,1.13,23,1325,0.14,,,
31786,27200,0.9576186666666666,1.17,23,1330,0.19,,,
31901,27300,0.9574653333333334,1.15,23,1335,0.18,,,
32011,27400,0.9573186666666667,1.1,23,1339,0.11,,,
32126,27500,0.9571653333333334,1.15,23,1343,0.17,,,
32246,27600,0.9570053333333333,1.2,23,1347,0.21,,,
32357,27700,0.9568573333333332,1.11,23,1352,0.12,,,
32473,27800,0.9567026666666667,1.16,23,1357,0.18,,,
32599,27900,0.9565346666666668,1.26,23,1362,0.34,,,
32712,28000,0.9563839999999999,1.13,23,1366,0.15,,,
32834,28100,0.9562213333333334,1.22,23,1371,0.23,,,
32955,28200,0.9560599999999999,1.21,23,1376,0.28,,,
33073,28300,0.9559026666666666,1.18,23,1381,0.19,,,
33186,28400,0.9557519999999999,1.13,23,1386,0.13,,,
33307,28500,0.9555906666666667,1.21,23,1391,0.23,,,
33416,28600,0.9554453333333333,1.09,23,1396,0.09,,,
33532,28700,0.9552906666666667,1.16,23,1401,0.16,,,
33651,28800,0.9551320000000001,1.19,23,1406,0.19,,,
33763,28900,0.9549826666666668,1.12,23,1411,0.14,,,
33879,29000,0.954828,1.16,23,1415,0.17,,,
33988,29100,0.9546826666666666,1.09,23,1420,0.11,,,
34105,29200,0.9545266666666667,1.17,23,1425,0.21,,,
34232,29300,0.9543573333333333,1.27,23,1430,0.29,,,
34347,29400,0.954204,1.15,23,1435,0.16,,,
34461,29500,0.9540519999999999,1.14,23,1440,0.14,,,
34575,29600,0.9539,1.14,23,1445,0.16,,,
34689,29700,0.953748,1.14,23,1450,0.15,,,
34807,29800,0.9535906666666667,1.18,23,1454,0.22,,,
34919,29900,0.9534413333333334,1.12,23,1459,0.15,,,
35034,30000,0.9532879999999999,1.15,23,1464,0.18,,,
35150,30100,0.9531333333333334,1.16,23,1469,0.18,,,
35271,30200,0.9529719999999999,1.21,23,1474,0.21,,,
35394,30300,0.9528080000000001,1.23,23,1479,0.27,,,
35515,30400,0.9526466666666666,1.21,23,1484,0.26,,,
35632,30500,0.9524906666666666,1.17,23,1489,0.19,,,
35746,30600,0.9523386666666667,1.14,23,1494,0.14,,,
35861,30700,0.9521853333333334,1.15,23,1498,0.17,,,
35972,30800,0.9520373333333334,1.11,23,1503,0.12,,,
36093,30900,0.9518759999999999,1.21,23,1508,0.25,,,
36208,31000,0.9517226666666667,1.15,23,1513,0.16,,,
36328,31100,0.9515626666666668,1.2,23,1518,0.23,,,
36441,31200,0.9514119999999999,1.13,23,1523,0.13,,,
36562,31300,0.9512506666666667,1.21,23,1528,0.26,,,
36678,31400,0.9510959999999999,1.16,23,1532,0.2,,,
36795,31500,0.9509399999999999,1.17,23,1537,0.26,,,
36920,31600,0.9507733333333332,1.25,23,1542,0.32,,,
37037,31700,0.9506173333333334,1.17,23,1547,0.21,,,
37152,31800,0.950464,1.15,23,1552,0.21,,,
37269,31900,0.9503079999999999,1.17,23,1557,0.21,,,
37385,32000,0.9501533333333334,1.16,23,1561,0.22,,,
37505,32100,0.9499933333333332,1.2,23,1566,0.21,,,
37629,32200,0.9498279999999999,1.24,23,1571,0.29,,,
37744,32300,0.9496746666666667,1.15,23,1576,0.16,,,
37864,32400,0.9495146666666667,1.2,23,1581,0.24,,,
37984,32500,0.9493546666666666,1.2,23,1586,0.22,,,
38101,32600,0.9491986666666667,1.17,23,1591,0.22,,,
38220,32700,0.9490400000000001,1.19,23,1596,0.2,,,
38338,32800,0.9488826666666668,1.18,23,1600,0.21,,,
38452,32900,0.9487306666666666,1.14,23,1605,0.15,,,
38570,33000,0.9485733333333333,1.18,23,1610,0.2,,,
38685,33100,0.94842,1.15,23,1615,0.16,,,
38804,33200,0.9482613333333334,1.19,23,1620,0.2,,,
38917,33300,0.9481106666666668,1.13,23,1625,0.17,,,
39037,33400,0.9479506666666666,1.2,23,1630,0.21,,,
39149,33500,0.9478013333333333,1.12,23,1635,0.14,,,
39267,33600,0.9476439999999999,1.18,23,1639,0.21,,,
39386,33700,0.9474853333333333,1.19,23,1644,0.22,,,
39505,33800,0.9473266666666667,1.19,23,1649,0.24,,,
39624,33900,0.947168,1.19,23,1654,0.22,,,
39738,34000,0.9470160000000001,1.14,23,1658,0.15,,,
39856,34100,0.9468586666666667,1.18,23,1663,0.19,,,
39970,34200,0.9467066666666666,1.14,23,1668,0.16,,,
40088,34300,0.9465493333333332,1.18,23,1673,0.22,,,
40207,34400,0.9463906666666666,1.19,23,1677,0.21,,,
40326,34500,0.946232,1.19,23,1682,0.2,,,
40445,34600,0.9460733333333333,1.19,23,1687,0.22,,,
40559,34700,0.9459213333333334,1.14,23,1692,0.16,,,
40677,34800,0.945764,1.18,23,1697,0.23,,,
40799,34900,0.9456013333333333,1.22,23,1701,0.24,,,
40919,35000,0.9454413333333334,1.2,23,1706,0.27,,,
41031,35100,0.945292,1.12,23,1711,0.15,,,
41141,35200,0.9451453333333333,1.1,23,1716,0.11,,,
41254,35300,0.9449946666666666,1.13,23,1721,0.14,,,
41367,35400,0.944844,1.13,23,1727,0.16,,,
41486,35500,0.9446853333333334,1.19,23,1732,0.24,,,
41598,35600,0.944536,1.12,23,1737,0.15,,,
41710,35700,0.9443866666666667,1.12,23,1742,0.14,,,
41826,35800,0.944232,1.16,23,1747,0.2,,,
41940,35900,0.94408,1.14,23,1752,0.2,,,
42053,36000,0.9439293333333334,1.13,23,1756,0.14,,,
42168,36100,0.943776,1.15,23,1761,0.17,,,
42286,36200,0.9436186666666666,1.18,23,1766,0.22,,,
42410,36300,0.9434533333333333,1.24,23,1771,0.33,,,
42521,36400,0.9433053333333334,1.11,23,1776,0.12,,,
42634,36500,0.9431546666666666,1.13,23,1781,0.14,,,
42755,36600,0.9429933333333334,1.21,23,1786,0.25,,,
42865,36700,0.9428466666666666,1.1,23,1791,0.1,,,
42986,36800,0.9426853333333334,1.21,23,1796,0.26,,,
43111,36900,0.9425186666666667,1.25,23,1801,0.28,,,
43227,37000,0.942364,1.16,23,1806,0.18,,,
43340,37100,0.9422133333333333,1.13,23,1811,0.15,,,
43453,37200,0.9420626666666667,1.13,23,1816,0.13,,,
43567,37300,0.9419106666666666,1.14,23,1821,0.15,,,
43680,37400,0.9417599999999999,1.13,23,1825,0.13,,,
43794,37500,0.941608,1.14,23,1830,0.16,,,
43915,37600,0.9414466666666668,1.21,23,1835,0.3,,,
44032,37700,0.9412906666666667,1.17,23,1840,0.19,,,
44144,37800,0.9411413333333334,1.12,23,1844,0.15,,,
44259,37900,0.9409879999999999,1.15,23,1849,0.16,,,
44378,38000,0.9408293333333333,1.19,23,1852,0.21,,,
44493,38100,0.9406760000000001,1.15,23,1857,0.18,,,
44609,38200,0.9405213333333333,1.16,23,1862,0.17,,,
44730,38300,0.9403600000000001,1.21,23,1867,0.37,,,
44845,38400,0.9402066666666666,1.15,23,1872,0.17,,,
44958,38500,0.940056,1.13,23,1876,0.15,,,
45069,38600,0.939908,1.11,23,1881,0.15,,,
45187,38700,0.9397506666666666,1.18,23,1886,0.22,,,
45309,38800,0.9395880000000001,1.22,23,1891,0.26,,,
45432,38900,0.939424,1.23,23,1896,0.25,,,
45548,39000,0.9392693333333333,1.16,23,1901,0.18,,,
45667,39100,0.9391106666666666,1.19,23,1906,0.22,,,
45779,39200,0.9389613333333333,1.12,23,1911,0.14,,,
45892,39300,0.9388106666666667,1.13,23,1916,0.16,,,
46012,39400,0.9386506666666667,1.2,23,1920,0.22,,,
46129,39500,0.9384946666666667,1.17,23,1925,0.2,,,
46250,39600,0.9383333333333332,1.21,23,1930,0.23,,,
46361,39700,0.9381853333333334,1.11,23,1935,0.13,,,
46480,39800,0.9380266666666666,1.19,23,1940,0.23,,,
46595,39900,0.9378733333333333,1.15,23,1945,0.16,,,
46708,40000,0.9377226666666667,1.13,23,1949,0.14,,,
46828,40100,0.9375626666666668,1.2,23,1954,0.33,,,
46943,40200,0.9374093333333333,1.15,23,1959,0.16,,,
47063,40300,0.9372493333333334,1.2,23,1964,0.26,,,
47188,40400,0.9370826666666667,1.25,23,1969,0.33,,,
47301,40500,0.9369320000000001,1.13,23,1973,0.14,,,
47419,40600,0.9367746666666668,1.18,23,1978,0.21,,,
47541,40700,0.936612,1.22,23,1983,0.27,,,
47656,40800,0.9364586666666668,1.15,23,1988,0.16,,,
47777,40900,0.9362973333333333,1.21,23,1993,0.24,,,
47893,41000,0.9361426666666666,1.16,23,1998,0.18,,,
48010,41100,0.9359866666666667,1.17,23,2002,0.23,,,
48128,41200,0.9358293333333334,1.18,23,2008,0.22,,,
48244,41300,0.9356746666666667,1.16,23,2012,0.18,,,
48358,41400,0.9355226666666667,1.14,23,2017,0.16,,,
48470,41500,0.9353733333333334,1.12,23,2022,0.15,,,
48578,41600,0.9352293333333332,1.08,23,2027,0.08,,,
48692,41700,0.9350773333333333,1.14,23,2032,0.15,,,
48813,41800,0.9349160000000001,1.21,23,2037,0.23,,,
48929,41900,0.9347613333333333,1.16,23,2041,0.17,,,
49043,42000,0.9346093333333334,1.14,23,2047,0.15,,,
49158,42100,0.934456,1.15,23,2051,0.15,,,
49284,42200,0.934288,1.26,23,2056,0.36,,,
49407,42300,0.934124,1.23,23,2061,0.24,,,
49527,42400,0.933964,1.2,23,2066,0.23,,,
49642,42500,0.9338106666666666,1.15,23,2071,0.17,,,
49761,42600,0.9336519999999999,1.19,23,2076,0.21,,,
49878,42700,0.9334960000000001,1.17,23,2081,0.2,,,
49987,42800,0.9333506666666667,1.09,23,2086,0.09,,,
50108,42900,0.9331893333333334,1.21,23,2090,0.26,,,
50212,43000,0.9330506666666667,1.04,23,2095,0.04,,,
50330,43100,0.9328933333333334,1.18,23,2100,0.22,,,
50452,43200,0.9327306666666666,1.22,23,2105,0.25,,,
50565,43300,0.93258,1.13,23,2109,0.13,,,
50682,43400,0.9324239999999999,1.17,23,2114,0.19,,,
50795,43500,0.9322733333333333,1.13,23,2119,0.13,,,
50919,43600,0.9321079999999999,1.24,23,2124,0.37,,,
51031,43700,0.9319586666666666,1.12,23,2129,0.16,,,
51139,43800,0.9318146666666667,1.08,23,2134,0.09,,,
51258,43900,0.931656,1.19,23,2139,0.22,,,
51369,44000,0.931508,1.11,23,2144,0.13,,,
51480,44100,0.93136,1.11,23,2149,0.11,,,
51593,44200,0.9312093333333333,1.13,23,2154,0.13,,,
51706,44300,0.9310586666666667,1.13,23,2158,0.13,,,
51815,44400,0.9309133333333333,1.09,23,2163,0.1,,,
51934,44500,0.9307546666666666,1.19,23,2167,0.2,,,
52056,44600,0.9305920000000001,1.22,23,2172,0.22,,,
52174,44700,0.9304346666666667,1.18,23,2177,0.21,,,
52290,44800,0.93028,1.16,23,2182,0.19,,,
52407,44900,0.930124,1.17,23,2186,0.19,,,
52524,45000,0.9299679999999999,1.17,23,2191,0.2,,,
52646,45100,0.9298053333333334,1.22,23,2196,0.3,,,
52762,45200,0.9296506666666666,1.16,23,2201,0.17,,,
52879,45300,0.9294946666666666,1.17,23,2205,0.23,,,
52991,45400,0.9293453333333332,1.12,23,2210,0.13,,,
53107,45500,0.9291906666666667,1.16,23,2215,0.18,,,
53217,45600,0.929044,1.1,23,2220,0.11,,,
53331,45700,0.928892,1.14,23,2225,0.16,,,
53449,45800,0.9287346666666667,1.18,23,2230,0.21,,,
53564,45900,0.9285813333333333,1.15,23,2234,0.15,,,
53679,46000,0.928428,1.15,23,2239,0.16,,,
53789,46100,0.9282813333333333,1.1,23,2244,0.12,,,
53907,46200,0.928124,1.18,23,2249,0.21,,,
54015,46300,0.92798,1.08,23,2254,0.08,,,
54130,46400,0.9278266666666666,1.15,23,2259,0.2,,,
54249,46500,0.9276679999999999,1.19,23,2263,0.37,,,
54370,46600,0.9275066666666667,1.21,23,2268,0.28,,,
54486,46700,0.927352,1.16,23,2273,0.2,,,
54609,46800,0.9271879999999999,1.23,23,2278,0.25,,,
54726,46900,0.9270320000000001,1.17,23,2283,0.21,,,
54835,47000,0.9268866666666666,1.09,23,2288,0.09,,,
54949,47100,0.9267346666666667,1.14,23,2293,0.14,,,
55072,47200,0.9265706666666667,1.23,23,2298,0.29,,,
55192,47300,0.9264106666666667,1.2,23,2302,0.25,,,
55316,47400,0.9262453333333334,1.24,23,2307,0.31,,,
55428,47500,0.926096,1.12,23,2312,0.13,,,
55549,47600,0.9259346666666666,1.21,23,2317,0.24,,,
55665,47700,0.92578,1.16,23,2322,0.17,,,
55786,47800,0.9256186666666666,1.21,23,2327,0.23,,,
55903,47900,0.9254626666666668,1.17,23,2332,0.23,,,
56013,48000,0.925316,1.1,23,2337,0.1,,,
56131,48100,0.9251586666666667,1.18,23,2342,0.2,,,
56250,48200,0.925,1.19,23,2346,0.22,,,
56372,48300,0.9248373333333333,1.22,23,2351,0.24,,,
56485,48400,0.9246866666666667,1.13,23,2356,0.15,,,
56607,48500,0.9245239999999999,1.22,23,2361,0.22,,,
56725,48600,0.9243666666666668,1.18,23,2366,0.21,,,
56838,48700,0.9242159999999999,1.13,23,2370,0.21,,,
56951,48800,0.9240653333333333,1.13,23,2375,0.14,,,
57063,48900,0.923916,1.12,23,2380,0.14,,,
57181,49000,0.9237586666666666,1.18,23,2385,0.21,,,
57292,49100,0.9236106666666666,1.11,23,2390,0.13,,,
57407,49200,0.9234573333333334,1.15,23,2395,0.16,,,
57531,49300,0.923292,1.24,23,2400,0.3,,,
57646,49400,0.9231386666666666,1.15,23,2405,0.17,,,
57763,49500,0.9229826666666667,1.17,23,2409,0.2,,,
57883,49600,0.9228226666666666,1.2,23,2414,0.22,,,
57997,49700,0.9226706666666666,1.14,23,2419,0.17,,,
58115,49800,0.9225133333333333,1.18,23,2424,0.21,,,
58236,49900,0.9223520000000001,1.21,23,2429,0.24,,,
58360,50000,0.9221866666666667,1.24,23,2434,0.35,,,
58478,50100,0.9220293333333334,1.18,23,2439,0.19,,,
58588,50200,0.9218826666666666,1.1,23,2444,0.12,,,
58707,50300,0.921724,1.19,23,2448,0.21,,,
58825,50400,0.9215666666666666,1.18,23,2453,0.22,,,
58934,50500,0.9214213333333334,1.09,23,2458,0.1,,,
59056,50600,0.9212586666666667,1.22,23,2463,0.28,,,
59168,50700,0.9211093333333333,1.12,23,2468,0.16,,,
59282,50800,0.9209573333333334,1.14,23,2473,0.16,,,
59399,50900,0.9208013333333334,1.17,23,2478,0.21,,,
59512,51000,0.9206506666666667,1.13,23,2483,0.14,,,
59627,51100,0.9204973333333333,1.15,23,2488,0.16,,,
59752,51200,0.9203306666666666,1.25,23,2493,0.31,,,
59868,51300,0.9201760000000001,1.16,23,2497,0.22,,,
59982,51400,0.920024,1.14,23,2502,0.15,,,
60094,51500,0.9198746666666666,1.12,23,2507,0.13,,,
60210,51600,0.9197200000000001,1.16,23,2512,0.17,,,
60324,51700,0.9195679999999999,1.14,23,2517,0.16,,,
60445,51800,0.9194066666666667,1.21,23,2522,0.24,,,
60564,51900,0.9192480000000001,1.19,23,2527,0.21,,,
60686,52000,0.9190853333333333,1.22,23,2532,0.29,,,
60802,52100,0.9189306666666668,1.16,23,2537,0.19,,,
60915,52200,0.9187799999999999,1.13,23,2542,0.14,,,
61034,52300,0.9186213333333333,1.19,23,2547,0.21,,,
61149,52400,0.9184680000000001,1.15,23,2552,0.17,,,
61264,52500,0.9183146666666666,1.15,23,2557,0.17,,,
61380,52600,0.9181600000000001,1.16,23,2561,0.17,,,
61490,52700,0.9180133333333333,1.1,23,2566,0.1,,,
61606,52800,0.9178586666666666,1.16,23,2571,0.17,,,
61717,52900,0.9177106666666666,1.11,23,2576,0.14,,,
61832,53000,0.9175573333333333,1.15,23,2581,0.17,,,
61944,53100,0.917408,1.12,23,2586,0.13,,,
62056,53200,0.9172586666666667,1.12,23,2591,0.16,,,
62170,53300,0.9171066666666667,1.14,23,2595,0.16,,,
62286,53400,0.916952,1.16,23,2601,0.22,,,
62409,53500,0.9167879999999999,1.23,23,2605,0.31,,,
62524,53600,0.9166346666666667,1.15,23,2610,0.21,,,
62641,53700,0.9164786666666667,1.17,23,2615,0.19,,,
62750,53800,0.9163333333333332,1.09,23,2620,0.09,,,
62873,53900,0.9161693333333334,1.23,23,2625,0.26,,,
62990,54000,0.9160133333333333,1.17,23,2630,0.2,,,
63112,54100,0.9158506666666666,1.22,23,2635,0.24,,,
63228,54200,0.9156960000000001,1.16,23,2639,0.2,,,
63347,54300,0.9155373333333334,1.19,23,2644,0.21,,,
63467,54400,0.9153773333333333,1.2,23,2649,0.25,,,
63578,54500,0.9152293333333335,1.11,23,2654,0.11,,,
63694,54600,0.9150746666666667,1.16,23,2659,0.19,,,
63816,54700,0.914912,1.22,23,2663,0.25,,,
63939,54800,0.9147479999999999,1.23,23,2668,0.28,,,
64056,54900,0.9145920000000001,1.17,23,2672,0.2,,,
64177,55000,0.9144306666666666,1.21,23,2677,0.32,,,
64289,55100,0.9142813333333333,1.12,23,2682,0.13,,,
64406,55200,0.9141253333333332,1.17,23,2687,0.21,,,
64528,55300,0.9139626666666667,1.22,23,2692,0.26,,,
